PlayResult,ExitSpeed,Angle,Direction,BatterTeam,Batter,KorBB,Hit
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Out,61.01441,3.938472,-9.70467,CAL_MUS,"Daudet, Zach",Undefined,0
Single,95.3171,-16.900734,28.845498,CAL_MUS,"Fenn, Ryan",Undefined,1
Undefined,,,,CAL_MUS,"Garza, Alejandro",Strikeout,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Single,93.36877,19.067366,-28.103037,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Out,97.55356,-11.358799,-18.658032,CAL_MUS,"Daudet, Zach",Undefined,0
Out,66.52386,-64.181662,-50.10411,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,91.90107,-7.56979,26.420048,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,103.37599,9.606582,-7.875063,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
HomeRun,91.79046,32.40893,-29.020785,CAL_MUS,"Castellon, Nate",Undefined,1
Out,100.47035,-5.174419,-9.357697,CAL_MUS,"McLaurin, Xander",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
HomeRun,96.49398,39.685203,-33.42444,CAL_MUS,"Daudet, Zach",Undefined,1
Single,92.06817,13.358503,-10.705007,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,99.11569,15.779559,18.644706,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,92.76031,-15.25496,-26.852377,CAL_MUS,"Collins, Jack",Undefined,1
Single,78.4753,5.766203,-28.355649,CAL_MUS,"Murray, Casey",Undefined,1
Single,107.72676,2.974963,27.650088,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Out,84.87298,37.137856,14.970667,CAL_MUS,"McLaurin, Xander",Undefined,0
Single,98.84801,-17.446764,11.518185,CAL_MUS,"Vachini, Dante",Undefined,1
Single,,,,CAL_MUS,"Daudet, Zach",Undefined,1
Out,93.95272,34.505779,-15.380272,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,80.32749,0.557478,27.157916,CAL_MUS,"Garza, Alejandro",Undefined,0
HomeRun,98.6014,33.598071,-33.1907,CAL_MUS,"Collins, Jack",Undefined,1
Single,95.58973,7.943463,-20.123458,CAL_MUS,"Castellon, Nate",Undefined,1
Single,105.38213,1.880258,27.973752,CAL_MUS,"Vachini, Dante",Undefined,1
Double,93.35923,1.805773,-44.347532,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Single,102.71109,3.796687,17.078051,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,105.84015,19.7481,-19.815187,CAL_MUS,"Collins, Jack",Undefined,1
Double,100.63358,17.713733,11.671564,CAL_MUS,"Murray, Casey",Undefined,1
Out,66.73856,-38.228644,59.468914,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,67.08018,4.671818,0.11762,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Out,77.19443,-6.1614,31.145384,CAL_MUS,"Vachini, Dante",Undefined,0
HomeRun,99.43628,24.280485,-23.355396,CAL_MUS,"Daudet, Zach",Undefined,1
Out,93.05169,30.602829,-9.810343,CAL_MUS,"Fenn, Ryan",Undefined,0
Double,85.28108,15.667083,-35.103543,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,98.52393,8.350153,29.642284,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,96.48387,6.523807,-1.732052,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"McDonald, Henry",Strikeout,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,56.68962,25.179234,0.941593,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,72.73648,-69.190079,-81.662769,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Higuchi, Mackenzee",Strikeout,0
Single,93.49847,0.995406,3.322253,CAL_MUS,"Downing, Jake",Undefined,1
Undefined,,,,CAL_MUS,"Van der Wel, Vincent",Strikeout,0
Single,99.01983,-1.04449,9.488181,CAL_MUS,"Vachini, Dante",Undefined,1
Out,72.38809,50.684349,23.648783,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,71.83596,14.415353,-2.869823,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,95.77045,26.132113,-12.881119,CAL_MUS,"Collins, Jack",Undefined,0
Out,102.64152,1.131455,-23.390989,CAL_MUS,"Murray, Casey",Undefined,0
Out,94.71392,-5.21802,10.771483,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,88.7751,1.311147,-30.902722,CAL_MUS,"Castellon, Nate",Undefined,0
Single,78.1217,7.475344,13.219229,CAL_MUS,"Hoiland, Cameron",Undefined,1
Triple,98.5067,27.546398,-1.319246,CAL_MUS,"Downing, Jake",Undefined,1
Out,73.92826,37.084624,-4.941474,CAL_MUS,"Vachini, Dante",Undefined,0
Single,61.82728,-41.33204,44.721981,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,102.7976,3.496817,19.816979,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,102.25376,9.731864,4.878032,CAL_MUS,"Collins, Jack",Undefined,0
Single,100.67048,9.169328,-11.941199,CAL_MUS,"Murray, Casey",Undefined,1
Out,77.96258,7.413245,1.832842,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,84.31751,24.690053,29.608812,CAL_MUS,"Castellon, Nate",Undefined,0
Double,103.91934,19.130605,20.24213,CAL_MUS,"Hoiland, Cameron",Undefined,1
Double,105.48815,24.710428,14.329846,CAL_MUS,"Downing, Jake",Undefined,1
Out,98.30569,27.156045,-2.897708,CAL_MUS,"Vachini, Dante",Undefined,0
Out,74.46483,-46.566333,-12.548071,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,90.70141,11.169016,-18.431507,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,90.76369,9.003264,14.980207,CAL_MUS,"Castellon, Nate",Undefined,1
FieldersChoice,99.85498,-1.992177,11.795763,CAL_MUS,"Vachini, Dante",Undefined,0
Out,87.56183,44.979279,16.112689,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,99.57665,13.68167,4.405219,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,55.33864,-35.432461,-46.669323,CAL_MUS,"Collins, Jack",Undefined,0
Out,54.68934,-58.343057,-28.872826,CAL_MUS,"Murray, Casey",Undefined,0
Single,78.33496,14.459203,-16.864218,CAL_MUS,"Kordic, Dylan",Undefined,1
Double,100.93687,11.831982,-23.307117,CAL_MUS,"Castellon, Nate",Undefined,1
Out,79.97438,43.551019,29.711488,CAL_MUS,"McLaurin, Xander",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,85.01485,41.6164,30.868943,CAL_MUS,"Fenn, Ryan",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,101.4094,-9.085701,-17.380965,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,82.38005,-19.707149,34.482471,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Error,106.7142,3.211205,12.451739,CAL_MUS,"Murray, Casey",Undefined,0
Out,58.83282,-71.519319,179.39246,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Out,79.20897,32.588808,18.180431,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,102.80306,32.883851,0.460247,CAL_MUS,"Downing, Jake",Undefined,0
Out,83.42835,-32.326828,47.10087,CAL_MUS,"Vachini, Dante",Undefined,0
Out,65.97104,-4.912076,7.885522,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,66.39623,-45.627359,-16.75659,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,76.54138,28.290715,-15.505525,CAL_MUS,"Collins, Jack",Undefined,1
FieldersChoice,91.88665,-29.55899,-16.982205,CAL_MUS,"Murray, Casey",Undefined,0
Out,94.89714,41.847113,-16.55387,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Out,86.34288,37.142692,20.717159,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,96.45392,12.071923,-0.609378,CAL_MUS,"Downing, Jake",Undefined,1
Double,105.47302,13.113346,12.535308,CAL_MUS,"Vachini, Dante",Undefined,1
Out,63.41,-49.168513,33.364478,CAL_MUS,"Fenn, Ryan",Undefined,0
Double,106.60125,17.874419,-10.669116,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Double,104.15993,10.983079,-34.271667,CAL_MUS,"Murray, Casey",Undefined,1
Error,89.78579,-14.765087,-38.663042,CAL_MUS,"Castellon, Nate",Undefined,0
Out,49.29576,-49.395025,35.871362,CAL_MUS,"Thomas, Braxton",Undefined,0
Single,103.44649,16.142364,27.881595,CAL_MUS,"Downing, Jake",Undefined,1
Out,66.96008,69.714401,-31.55119,CAL_MUS,"Vachini, Dante",Undefined,0
Single,84.01155,0.554342,-29.898728,CAL_MUS,"Fenn, Ryan",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,100.51526,1.391138,4.562014,CAL_MUS,"Downing, Jake",Undefined,1
FieldersChoice,80.71382,-32.724327,-9.873042,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,96.73262,-45.162218,-78.009595,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,81.81665,20.59987,-8.24139,CAL_MUS,"Collins, Jack",Undefined,1
FieldersChoice,96.74223,3.124474,10.928398,CAL_MUS,"Murray, Casey",Undefined,0
Single,103.57619,5.351175,0.477021,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,78.79345,-6.376242,-18.548821,CAL_MUS,"Castellon, Nate",Undefined,0
Out,89.72108,-19.035992,16.361322,CAL_MUS,"Vachini, Dante",Undefined,0
Single,102.64346,-5.373202,-0.356052,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,76.02505,81.970332,113.562185,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,86.41296,82.071366,-31.863444,CAL_MUS,"Collins, Jack",Undefined,0
Out,101.4067,5.389839,-19.219176,CAL_MUS,"Murray, Casey",Undefined,0
HomeRun,105.02285,36.830545,15.701901,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,84.70863,55.929037,-16.437537,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Single,95.92288,4.116353,29.37672,CAL_MUS,"Downing, Jake",Undefined,1
Single,90.32861,-17.981785,-7.706773,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,101.48956,4.965269,25.373915,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,97.83695,3.960831,-32.159884,CAL_MUS,"Collins, Jack",Undefined,0
Out,102.28737,40.199361,0.18994,CAL_MUS,"Murray, Casey",Undefined,0
Out,,,,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,89.49675,44.418841,16.375955,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
HomeRun,109.50897,21.617506,26.3564,CAL_MUS,"Vachini, Dante",Undefined,1
Out,89.17959,46.670638,-12.847741,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,92.71403,21.139721,6.078733,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,91.69303,-4.238228,-28.448509,CAL_MUS,"Collins, Jack",Undefined,1
HomeRun,105.10698,26.037004,-25.214262,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,73.1685,17.295663,8.279107,CAL_MUS,"Castellon, Nate",Undefined,1
Out,81.51326,32.795237,-13.577691,CAL_MUS,"McLaurin, Xander",Undefined,0
Out,90.40148,-14.93091,-11.780812,CAL_MUS,"Downing, Jake",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Double,103.11069,18.820571,-32.42891,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,103.47615,-2.460315,-5.074828,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,86.52764,26.909203,7.585491,CAL_MUS,"Murray, Casey",Undefined,0
Out,94.92061,46.678206,-11.232561,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,100.92244,15.621467,-24.757268,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"McLaurin, Xander",Strikeout,0
Single,99.24268,-3.576333,28.392023,CAL_MUS,"Vachini, Dante",Undefined,1
Out,76.98054,64.364537,-10.389222,CAL_MUS,"Fenn, Ryan",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,90.98147,17.182739,5.283977,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,88.66036,-8.806551,29.219448,CAL_MUS,"Castellon, Nate",Undefined,0
Error,85.11319,54.747966,3.553011,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,75.24193,-24.419331,35.693741,CAL_MUS,"Downing, Jake",Undefined,0
Out,100.47133,-0.182403,27.271822,CAL_MUS,"Vachini, Dante",Undefined,0
Single,28.27547,0.953705,-29.696467,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,98.43929,27.258983,9.583526,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,101.50043,19.94093,-27.766123,CAL_MUS,"Collins, Jack",Undefined,1
Out,81.26283,-39.436822,-39.99337,CAL_MUS,"Murray, Casey",Undefined,0
Out,37.70779,-45.187498,157.168843,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
HomeRun,105.01705,25.778184,18.6616,CAL_MUS,"Hoiland, Cameron",Undefined,1
Double,97.92885,27.758816,-27.93893,CAL_MUS,"Downing, Jake",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,106.21333,7.879168,-15.357897,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,75.42036,49.402203,-33.531018,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Single,92.9638,14.474497,18.059648,CAL_MUS,"Kordic, Dylan",Undefined,1
Single,97.59883,-4.13709,-7.559144,CAL_MUS,"Castellon, Nate",Undefined,1
Out,65.95522,74.130501,-23.110525,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,82.24344,41.512598,-17.366822,CAL_MUS,"Vachini, Dante",Undefined,0
Triple,93.5719,26.860124,-22.432174,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,69.33035,39.157484,-1.343806,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,95.34557,47.727408,-0.361891,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Out,103.65689,21.625538,5.983395,CAL_MUS,"Vachini, Dante",Undefined,0
Out,95.08315,22.971244,-10.319493,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,99.69217,12.860706,8.554164,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,94.51041,24.930173,14.493347,CAL_MUS,"Collins, Jack",Undefined,0
Single,91.74201,8.672638,20.450941,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,95.87236,-15.054442,26.042022,CAL_MUS,"Vachini, Dante",Undefined,0
Single,94.67642,-11.491983,-25.166459,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,88.73096,6.019321,11.378147,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,103.39022,15.594811,-24.310633,CAL_MUS,"Collins, Jack",Undefined,0
Out,106.52906,-1.703134,32.453662,CAL_MUS,"Murray, Casey",Undefined,0
Single,82.75731,-9.66425,6.630329,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,65.32853,-38.790344,-63.177401,CAL_MUS,"Castellon, Nate",Undefined,0
HomeRun,91.89445,30.969825,34.864597,CAL_MUS,"Hoiland, Cameron",Undefined,1
Out,83.05335,-72.335557,60.979048,CAL_MUS,"Downing, Jake",Undefined,0
Out,88.99138,32.635521,-12.623978,CAL_MUS,"Vachini, Dante",Undefined,0
Single,97.49163,7.843583,28.839301,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,54.02222,-50.152304,-61.708636,CAL_MUS,"Garza, Alejandro",Undefined,0
Error,75.99736,3.067113,-18.387313,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,82.43696,-56.304215,156.773541,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,78.72019,-49.742687,51.952123,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,84.46806,41.055755,17.23212,CAL_MUS,"Downing, Jake",Undefined,0
Out,80.84722,-15.406094,37.714583,CAL_MUS,"Vachini, Dante",Undefined,0
Out,35.04569,-43.739423,165.498824,CAL_MUS,"Fenn, Ryan",Undefined,0
HomeRun,97.50606,27.395451,-30.993109,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,100.56334,1.619866,-28.197725,CAL_MUS,"Collins, Jack",Undefined,1
Error,96.75878,-1.65951,-6.091249,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"McLaurin, Xander",Strikeout,0
Out,87.78438,63.718708,-34.190101,CAL_MUS,"Downing, Jake",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,72.64079,45.895121,29.150824,CAL_MUS,"Fenn, Ryan",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,98.81941,54.325851,-12.040171,CAL_MUS,"Murray, Casey",Undefined,0
Out,83.94676,28.870544,5.370961,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,84.38054,-1.29999,28.82395,CAL_MUS,"McLaurin, Xander",Undefined,0
Out,103.89711,7.802243,10.572625,CAL_MUS,"Downing, Jake",Undefined,0
Single,102.91526,9.417851,26.955645,CAL_MUS,"Vachini, Dante",Undefined,1
Single,92.70135,-4.456777,22.51879,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,66.97896,59.821803,32.338169,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,85.21775,57.670577,1.626014,CAL_MUS,"Castellon, Nate",Undefined,0
Double,94.42844,18.242457,-6.692182,CAL_MUS,"Thomas, Braxton",Undefined,1
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Out,101.7183,47.006782,23.77906,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,36.36967,-2.707443,-18.214075,CAL_MUS,"Castellon, Nate",Undefined,1
Single,102.38896,3.164578,19.825646,CAL_MUS,"Hoiland, Cameron",Undefined,1
Single,84.61349,19.934734,18.306175,CAL_MUS,"Downing, Jake",Undefined,1
Out,97.72547,-2.745475,-11.146813,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,103.18301,8.973369,5.09394,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,106.18824,9.042029,-29.17558,CAL_MUS,"Murray, Casey",Undefined,1
Error,,,,CAL_MUS,"Kordic, Dylan",Undefined,0
Double,95.26301,10.030548,-11.827598,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Out,92.90491,3.168046,19.005801,CAL_MUS,"Downing, Jake",Undefined,0
Out,95.9664,21.631526,-15.145662,CAL_MUS,"Vachini, Dante",Undefined,0
Out,75.57352,0.404532,-25.14825,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,,,,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,76.83723,57.316223,24.131302,CAL_MUS,"Collins, Jack",Undefined,0
Out,41.47425,40.091727,5.496094,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,86.53955,37.666825,25.890961,CAL_MUS,"Castellon, Nate",Undefined,0
HomeRun,101.43078,27.247995,18.361053,CAL_MUS,"Hoiland, Cameron",Undefined,1
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Triple,95.61629,26.678995,26.500648,CAL_MUS,"Vachini, Dante",Undefined,1
Single,81.30706,57.311692,-12.385312,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,98.19093,6.48093,-25.877803,CAL_MUS,"Garza, Alejandro",Undefined,1
HomeRun,96.73463,34.28984,-34.00019,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Single,74.80766,7.12377,-23.579811,CAL_MUS,"Downing, Jake",Undefined,1
FieldersChoice,93.90695,-12.15987,45.490119,CAL_MUS,"Vachini, Dante",Undefined,0
Single,94.29169,6.417267,16.495685,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,98.11244,-3.233363,-3.73377,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,70.45372,43.654637,25.052633,CAL_MUS,"Murray, Casey",Undefined,0
Out,94.19182,-15.410843,-11.685276,CAL_MUS,"Vachini, Dante",Undefined,0
Double,104.21187,13.410719,-31.486261,CAL_MUS,"Fenn, Ryan",Undefined,1
Undefined,,,,CAL_MUS,"Garza, Alejandro",Strikeout,0
Triple,103.37716,29.832433,-12.19494,CAL_MUS,"Collins, Jack",Undefined,1
Out,100.92923,10.39262,34.959216,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,99.88527,11.614372,-26.266442,CAL_MUS,"Castellon, Nate",Undefined,1
Out,91.25882,36.875468,-13.456755,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,72.08415,-33.978386,41.790685,CAL_MUS,"Downing, Jake",Undefined,0
Out,98.96437,-12.479364,-14.999214,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,102.50158,-2.150413,3.820011,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,83.98251,32.819718,-28.474519,CAL_MUS,"Collins, Jack",Undefined,0
Out,89.31644,20.005694,9.662571,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,,,,CAL_MUS,"Castellon, Nate",Undefined,0
Out,30.36598,19.60617,11.368988,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,91.94692,15.357069,-3.103879,CAL_MUS,"Downing, Jake",Undefined,1
Out,99.50008,8.400221,15.37457,CAL_MUS,"Vachini, Dante",Undefined,0
Out,96.84934,-3.723004,-15.428154,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,98.63462,22.261635,0.038745,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,,,,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,84.7595,21.444099,-18.623637,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"McLaurin, Xander",Strikeout,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
